Date,Week,D_Open,D_High,D_Low,D_Close,D_Adj_Close,D_Volume
1949-09-11,1132,-0.000195510607746,-0.000391481342506,-0.000161285899143,-0.000194695890953,-0.000194695890953,-3.47340868718951E-05
1949-09-18,1133,-0.000195510607751,-0.000391481342525,-0.000161285899154,-0.000194695890961,-0.000194695890961,-3.47340868718951E-05
1949-09-25,1134,-0.000195510607752,-0.000391481342516,-0.000161285899143,-0.000194695890959,-0.000194695890959,-3.47340868718951E-05
1949-10-02,1135,-0.00019551060775,-0.00039148134251,-0.000161285899144,-0.000194695890953,-0.000194695890953,-3.47340868718951E-05
1949-10-09,1136,-0.000195510607746,-0.000391481342514,-0.000161285899143,-0.000194695890958,-0.000194695890958,-3.47340868718951E-05
1949-10-16,1137,-0.000195510607754,-0.00039148134252,-0.000161285899149,-0.00019469589096,-0.00019469589096,-3.47340868718951E-05
1949-10-23,1138,-0.000195510607748,-0.00039148134251,-0.000161285899144,-0.000194695890954,-0.000194695890954,-3.47340868718951E-05
1949-10-30,1139,-0.000195510607748,-0.000391481342511,-0.000161285899144,-0.000194695890956,-0.000194695890956,-3.47340868718951E-05
1949-11-06,1140,-0.000195510607749,-0.000391481342524,-0.000161285899145,-0.000194695890961,-0.000194695890961,-3.47340868718951E-05
1949-11-13,1141,-0.000195510607755,-0.00039148134252,-0.000161285899155,-0.000194695890959,-0.000194695890959,-3.47340868718951E-05
1949-11-20,1142,-0.000195510607751,-0.000391481342516,-0.000161285899141,-0.00019469589096,-0.00019469589096,-3.47340868718951E-05
1949-11-27,1143,-0.000195510607752,-0.000391481342515,-0.000161285899148,-0.000194695890955,-0.000194695890955,-3.47340868718951E-05
1949-12-04,1144,-0.000195510607743,-0.000391481342512,-0.00016128589914,-0.000194695890956,-0.000194695890956,-3.47340868718951E-05
1949-12-11,1145,-0.000195510607748,-0.000391481342508,-0.000161285899143,-0.000194695890953,-0.000194695890953,-3.47340868718951E-05
1949-12-18,1146,-0.000195510607751,-0.00039148134252,-0.000161285899149,-0.000194695890959,-0.000194695890959,-3.47340868718951E-05
1949-12-25,1147,-0.000195510607752,-0.000391481342512,-0.000161285899145,-0.000194695890955,-0.000194695890955,-3.47340868718951E-05
1950-01-01,1148,-0.00019551060775,-0.000391481342506,-0.000161285899146,-0.000194695890952,-0.000194695890952,-3.47340868684432E-05
1950-01-08,1149,-0.000195510607741,-0.000391481342518,-0.000161285899147,-0.000194695890969,-0.000194695890969,-3.47340868696844E-05
1950-01-15,1150,-0.000195510607761,-0.000391481342525,-0.000161285899146,-0.000194695890952,-0.000194695890952,-3.47340868745314E-05
1950-01-22,1151,-0.000195510607746,-0.000391481342519,-0.000161285899147,-0.00019469589096,-0.00019469589096,-3.47340868721095E-05
1950-01-29,1152,-0.000195510607749,-0.0003914813425,-0.000161285899141,-0.000194695890948,-0.000194695890948,-3.47340868708395E-05
1950-02-05,1153,-0.000195510607744,-0.00039148134252,-0.000161285899143,-0.000194695890962,-0.000194695890962,-3.47340868724365E-05
1950-02-12,1154,-0.000195510607759,-0.000391481342522,-0.000161285899152,-0.000194695890958,-0.000194695890958,-3.47340868718553E-05
1950-02-19,1155,-0.000195510607748,-0.000391481342516,-0.000161285899143,-0.000194695890958,-0.000194695890958,-3.47340868729086E-05
1950-02-26,1156,-0.00019551060775,-0.000391481342516,-0.000161285899146,-0.000194695890957,-0.000194695890957,-3.47340868712458E-05
1950-03-05,1157,-0.000195510607751,-0.000391481342519,-0.000161285899151,-0.000194695890964,-0.000194695890964,-3.47340868720535E-05
1950-03-12,1158,-0.000195510607757,-0.000391481342511,-0.000161285899146,-0.00019469589095,-0.00019469589095,-3.47340868715844E-05
1950-03-19,1159,-0.000195510607743,-0.000391481342513,-0.00016128589914,-0.000194695890956,-0.000194695890956,-3.47340868714793E-05
1950-03-26,1160,-0.000195510607751,-0.000391481342522,-0.000161285899151,-0.000194695890966,-0.000194695890966,-3.47340868713065E-05
1950-04-02,1161,-0.00019551060775,-0.000391481342505,-0.000161285899142,-0.000194695890947,-0.000194695890947,-3.47340868729927E-05
1950-04-09,1162,-0.000195510607743,-0.000391481342511,-0.000161285899142,-0.000194695890958,-0.000194695890958,-3.47340868699706E-05
1950-04-16,1163,-0.000195510607751,-0.000391481342515,-0.000161285899144,-0.000194695890957,-0.000194695890957,-3.47340868707655E-05
1950-04-23,1164,-0.000195510607753,-0.000391481342517,-0.00016128589915,-0.000194695890956,-0.000194695890956,-3.47340868735607E-05
1950-04-30,1165,-0.00019551060774,-0.000391481342506,-0.000161285899139,-0.000194695890952,-0.000194695890952,-3.47340868718179E-05
1950-05-07,1166,-0.00019551060775,-0.00039148134252,-0.000161285899146,-0.000194695890962,-0.000194695890962,-3.47340868728581E-05
1950-05-14,1167,-0.000195510607752,-0.000391481342499,-0.000161285899145,-0.000194695890945,-0.000194695890945,-3.47340868702298E-05
1950-05-21,1168,-0.000195510607742,-0.000391481342518,-0.000161285899139,-0.000194695890961,-0.000194695890961,-3.47340868740885E-05
1950-05-28,1169,-0.000195510607748,-0.000391481342515,-0.000161285899144,-0.000194695890955,-0.000194695890955,-3.47340868730147E-05
1950-06-04,1170,-0.000195510607755,-0.000391481342496,-0.00016128589915,-0.000194695890946,-0.000194695890946,-3.47340868701775E-05
1950-06-11,1171,-0.000195510607727,-0.000391481342512,-0.000161285899139,-0.000194695890967,-0.000194695890967,-3.47340868726101E-05
1950-06-18,1172,-0.000195510607767,-0.00039148134253,-0.00016128589915,-0.000194695890954,-0.000194695890954,-3.47340868718501E-05
1950-06-25,1173,-0.000195510607777,-0.000391481342569,-0.000161285899182,-0.000194695891,-0.000194695891,-3.47340868677862E-05
1950-07-02,1174,-0.000195510607766,-0.000391481342528,-0.000161285899142,-0.00019469589096,-0.00019469589096,-3.47340868767848E-05
1950-07-09,1175,-0.000195510607753,-0.000391481342534,-0.000161285899172,-0.000194695890982,-0.000194695890982,-3.47340868688732E-05
1950-07-16,1176,-0.000195510607781,-0.000391481342517,-0.000161285899148,-0.000194695890938,-0.000194695890938,-3.47340868724639E-05
1950-07-23,1177,-0.000195510607726,-0.000391481342514,-0.000161285899133,-0.000194695890956,-0.000194695890956,-3.47340868718299E-05
1950-07-30,1178,-0.00019551060774,-0.000391481342496,-0.000161285899131,-0.000194695890946,-0.000194695890946,-3.47340868733389E-05
1950-08-06,1179,-0.000195510607733,-0.000391481342495,-0.000161285899136,-0.000194695890955,-0.000194695890955,-3.47340868716402E-05
1950-08-13,1180,-0.000195510607756,-0.000391481342515,-0.000161285899147,-0.000194695890947,-0.000194695890947,-3.47340868723751E-05
1950-08-20,1181,-0.000195510607738,-0.000391481342511,-0.000161285899141,-0.000194695890963,-0.000194695890963,-3.47340868719573E-05
1950-08-27,1182,-0.000195510607757,-0.000391481342532,-0.00016128589915,-0.000194695890959,-0.000194695890959,-3.47340868724202E-05
1950-09-03,1183,-0.000195510607747,-0.000391481342508,-0.000161285899144,-0.000194695890953,-0.000194695890953,-3.47340868725063E-05
1950-09-10,1184,-0.000195510607754,-0.00039148134249,-0.000161285899145,-0.000194695890943,-0.000194695890943,-3.47340868694287E-05
1950-09-17,1185,-0.000195510607726,-0.00039148134251,-0.000161285899131,-0.000194695890954,-0.000194695890954,-3.47340868723918E-05
1950-09-24,1186,-0.00019551060775,-0.000391481342518,-0.000161285899149,-0.000194695890959,-0.000194695890959,-3.47340868715139E-05
1950-10-01,1187,-0.000195510607743,-0.00039148134248,-0.000161285899133,-0.000194695890937,-0.000194695890937,-3.47340868705192E-05
1950-10-08,1188,-0.000195510607741,-0.000391481342527,-0.000161285899146,-0.000194695890973,-0.000194695890973,-3.47340868739882E-05
1950-10-15,1189,-0.000195510607762,-0.000391481342517,-0.000161285899147,-0.00019469589095,-0.00019469589095,-3.47340868710764E-05
1950-10-22,1190,-0.000195510607743,-0.000391481342515,-0.00016128589915,-0.000194695890966,-0.000194695890966,-3.47340868718188E-05
1950-10-29,1191,-0.000195510607764,-0.000391481342531,-0.00016128589915,-0.000194695890959,-0.000194695890959,-3.47340868728173E-05
1950-11-05,1192,-0.000195510607761,-0.000391481342513,-0.000161285899152,-0.000194695890954,-0.000194695890954,-3.47340868726121E-05
1950-11-12,1193,-0.000195510607729,-0.000391481342514,-0.000161285899137,-0.000194695890959,-0.000194695890959,-3.47340868707836E-05
1950-11-19,1194,-0.000195510607755,-0.000391481342501,-0.000161285899143,-0.000194695890948,-0.000194695890948,-3.47340868716703E-05
1950-11-26,1195,-0.000195510607743,-0.000391481342526,-0.000161285899162,-0.000194695890983,-0.000194695890983,-3.47340868709421E-05
1950-12-03,1196,-0.000195510607794,-0.000391481342557,-0.000161285899158,-0.00019469589096,-0.00019469589096,-3.47340868721072E-05
1950-12-10,1197,-0.000195510607726,-0.000391481342506,-0.000161285899137,-0.000194695890954,-0.000194695890954,-3.47340868707955E-05
1950-12-17,1198,-0.000195510607747,-0.000391481342498,-0.000161285899132,-0.000194695890945,-0.000194695890945,-3.47340868694766E-05
1950-12-24,1199,-0.000195510607749,-0.000391481342497,-0.000161285899145,-0.000194695890948,-0.000194695890948,-3.47340868741895E-05
1950-12-31,1200,-0.00019551060772,-0.000391481342492,-0.000161285899124,-0.000194695890943,-0.000194695890943,-3.47340868717807E-05
1951-01-07,1201,-0.000195510607743,-0.0003914813425,-0.000161285899142,-0.000194695890951,-0.000194695890951,-3.47340868702384E-05
1951-01-14,1202,-0.000195510607741,-0.000391481342497,-0.000161285899133,-0.000194695890948,-0.000194695890948,-3.47340868714035E-05
1951-01-21,1203,-0.000195510607756,-0.00039148134252,-0.000161285899156,-0.000194695890955,-0.000194695890955,-3.47340868749372E-05
1951-01-28,1204,-0.000195510607733,-0.000391481342485,-0.000161285899128,-0.00019469589094,-0.00019469589094,-3.4734086871072E-05
1951-02-04,1205,-0.000195510607731,-0.00039148134251,-0.000161285899137,-0.000194695890954,-0.000194695890954,-3.47340868727126E-05
1951-02-11,1206,-0.000195510607753,-0.00039148134252,-0.000161285899147,-0.000194695890961,-0.000194695890961,-3.47340868741487E-05
1951-02-18,1207,-0.000195510607765,-0.000391481342532,-0.000161285899154,-0.000194695890966,-0.000194695890966,-3.47340868724781E-05
1951-02-25,1208,-0.000195510607748,-0.00039148134252,-0.000161285899148,-0.00019469589096,-0.00019469589096,-3.47340868713427E-05
1951-03-04,1209,-0.000195510607757,-0.000391481342518,-0.000161285899146,-0.00019469589096,-0.00019469589096,-3.47340868720689E-05
1951-03-11,1210,-0.000195510607755,-0.000391481342534,-0.000161285899165,-0.000194695890968,-0.000194695890968,-3.47340868707458E-05
1951-03-18,1211,-0.000195510607757,-0.000391481342516,-0.00016128589914,-0.000194695890966,-0.000194695890966,-3.47340868747146E-05
1951-03-25,1212,-0.000195510607753,-0.000391481342531,-0.000161285899154,-0.000194695890962,-0.000194695890962,-3.47340868709843E-05
1951-04-01,1213,-0.00019551060776,-0.000391481342506,-0.000161285899147,-0.000194695890949,-0.000194695890949,-3.47340868717165E-05
1951-04-08,1214,-0.000195510607737,-0.000391481342487,-0.000161285899134,-0.00019469589094,-0.00019469589094,-3.47340868713375E-05
1951-04-15,1215,-0.000195510607737,-0.000391481342523,-0.000161285899134,-0.000194695890965,-0.000194695890965,-3.47340868701264E-05
1951-04-22,1216,-0.000195510607751,-0.000391481342499,-0.00016128589915,-0.000194695890945,-0.000194695890945,-3.47340868734572E-05
1951-04-29,1217,-0.000195510607736,-0.000391481342493,-0.000161285899131,-0.000194695890949,-0.000194695890949,-3.47340868710506E-05
1951-05-06,1218,-0.000195510607743,-0.00039148134253,-0.000161285899154,-0.000194695890977,-0.000194695890977,-3.47340868725483E-05
1951-05-13,1219,-0.000195510607771,-0.000391481342549,-0.000161285899172,-0.000194695890985,-0.000194695890985,-3.47340868722177E-05
1951-05-20,1220,-0.000195510607782,-0.000391481342567,-0.000161285899164,-0.000194695890977,-0.000194695890977,-3.47340868717702E-05
1951-05-27,1221,-0.000195510607763,-0.000391481342514,-0.000161285899141,-0.000194695890943,-0.000194695890943,-3.47340868689454E-05
1951-06-03,1222,-0.000195510607751,-0.000391481342516,-0.000161285899146,-0.000194695890959,-0.000194695890959,-3.47340868767332E-05
1951-06-10,1223,-0.000195510607736,-0.000391481342485,-0.000161285899137,-0.000194695890937,-0.000194695890937,-3.47340868716847E-05
1951-06-17,1224,-0.000195510607733,-0.000391481342518,-0.000161285899146,-0.000194695890978,-0.000194695890978,-3.47340868721776E-05
1951-06-24,1225,-0.000195510607785,-0.000391481342565,-0.000161285899169,-0.000194695890983,-0.000194695890983,-3.47340868699431E-05
1951-07-01,1226,-0.00019551060776,-0.000391481342499,-0.000161285899142,-0.000194695890932,-0.000194695890932,-3.47340868742055E-05
1951-07-08,1227,-0.000195510607724,-0.000391481342494,-0.000161285899128,-0.000194695890945,-0.000194695890945,-3.47340868717247E-05
1951-07-15,1228,-0.000195510607752,-0.000391481342523,-0.000161285899144,-0.000194695890963,-0.000194695890963,-3.47340868712881E-05
1951-07-22,1229,-0.000195510607735,-0.000391481342475,-0.000161285899133,-0.000194695890932,-0.000194695890932,-3.47340868708987E-05
1951-07-29,1230,-0.000195510607728,-0.000391481342495,-0.000161285899136,-0.000194695890946,-0.000194695890946,-3.4734086871447E-05
1951-08-05,1231,-0.000195510607734,-0.000391481342505,-0.000161285899133,-0.000194695890961,-0.000194695890961,-3.47340868725349E-05
1951-08-12,1232,-0.000195510607762,-0.000391481342525,-0.000161285899151,-0.000194695890953,-0.000194695890953,-3.4734086872146E-05
1951-08-19,1233,-0.000195510607746,-0.000391481342519,-0.000161285899145,-0.000194695890962,-0.000194695890962,-3.47340868726529E-05
1951-08-26,1234,-0.000195510607756,-0.000391481342492,-0.000161285899143,-0.000194695890942,-0.000194695890942,-3.4734086871029E-05
1951-09-02,1235,-0.000195510607732,-0.0003914813425,-0.000161285899131,-0.000194695890948,-0.000194695890948,-3.47340868718051E-05
1951-09-09,1236,-0.000195510607736,-0.000391481342505,-0.000161285899139,-0.000194695890952,-0.000194695890952,-3.47340868694979E-05
1951-09-16,1237,-0.000195510607752,-0.000391481342525,-0.000161285899151,-0.000194695890972,-0.000194695890972,-3.47340868724214E-05
1951-09-23,1238,-0.000195510607767,-0.000391481342535,-0.000161285899153,-0.000194695890965,-0.000194695890965,-3.47340868735623E-05
1951-09-30,1239,-0.000195510607744,-0.000391481342489,-0.000161285899139,-0.000194695890936,-0.000194695890936,-3.47340868698964E-05
1951-10-07,1240,-0.000195510607738,-0.000391481342518,-0.000161285899142,-0.000194695890958,-0.000194695890958,-3.47340868741797E-05
1951-10-14,1241,-0.000195510607747,-0.000391481342514,-0.000161285899167,-0.000194695890989,-0.000194695890989,-3.47340868704962E-05
1951-10-21,1242,-0.000195510607806,-0.000391481342582,-0.000161285899175,-0.00019469589099,-0.00019469589099,-3.47340868709513E-05
1951-10-28,1243,-0.000195510607755,-0.000391481342513,-0.000161285899139,-0.000194695890946,-0.000194695890946,-3.47340868737519E-05
1951-11-04,1244,-0.000195510607745,-0.000391481342535,-0.000161285899155,-0.000194695890952,-0.000194695890952,-3.47340868734408E-05
1951-11-11,1245,-0.000195510607753,-0.000391481342521,-0.000161285899134,-0.000194695890961,-0.000194695890961,-3.47340868699165E-05
1951-11-18,1246,-0.000195510607755,-0.000391481342528,-0.000161285899168,-0.000194695890984,-0.000194695890984,-3.47340868747007E-05
1951-11-25,1247,-0.000195510607767,-0.000391481342501,-0.000161285899142,-0.000194695890929,-0.000194695890929,-3.47340868671395E-05
1951-12-02,1248,-0.000195510607722,-0.00039148134248,-0.000161285899123,-0.000194695890937,-0.000194695890937,-3.47340868741947E-05
1951-12-09,1249,-0.000195510607731,-0.000391481342517,-0.000161285899135,-0.000194695890961,-0.000194695890961,-3.47340868727329E-05
1951-12-16,1250,-0.000195510607752,-0.000391481342506,-0.000161285899143,-0.000194695890951,-0.000194695890951,-3.47340868719565E-05
1951-12-23,1251,-0.000195510607745,-0.000391481342508,-0.000161285899146,-0.000194695890951,-0.000194695890951,-3.47340868729529E-05
1951-12-30,1252,-0.00019551060774,-0.000391481342497,-0.000161285899133,-0.000194695890947,-0.000194695890947,-3.4734086868459E-05
1952-01-06,1253,-0.000195510607744,-0.000391481342508,-0.000161285899149,-0.000194695890953,-0.000194695890953,-3.47340868732884E-05
1952-01-13,1254,-0.000195510607738,-0.000391481342495,-0.000161285899133,-0.000194695890946,-0.000194695890946,-3.47340868718872E-05
1952-01-20,1255,-0.000195510607736,-0.00039148134249,-0.000161285899129,-0.000194695890946,-0.000194695890946,-3.47340868712048E-05
1952-01-27,1256,-0.000195510607744,-0.000391481342523,-0.000161285899162,-0.000194695890968,-0.000194695890968,-3.47340868720869E-05
1952-02-03,1257,-0.000195510607779,-0.000391481342549,-0.000161285899149,-0.000194695890967,-0.000194695890967,-3.47340868730454E-05
1952-02-10,1258,-0.000195510607752,-0.00039148134253,-0.000161285899159,-0.00019469589098,-0.00019469589098,-3.47340868736527E-05
1952-02-17,1259,-0.000195510607772,-0.000391481342551,-0.000161285899181,-0.000194695890983,-0.000194695890983,-3.47340868708676E-05
1952-02-24,1260,-0.00019551060778,-0.000391481342558,-0.000161285899144,-0.000194695890963,-0.000194695890963,-3.47340868722892E-05
1952-03-02,1261,-0.000195510607748,-0.000391481342476,-0.000161285899141,-0.000194695890934,-0.000194695890934,-3.47340868709775E-05
1952-03-09,1262,-0.000195510607734,-0.000391481342513,-0.000161285899133,-0.000194695890956,-0.000194695890956,-3.47340868721532E-05
1952-03-16,1263,-0.000195510607734,-0.000391481342508,-0.000161285899137,-0.000194695890953,-0.000194695890953,-3.4734086872398E-05
1952-03-23,1264,-0.000195510607751,-0.000391481342482,-0.000161285899149,-0.000194695890938,-0.000194695890938,-3.47340868715154E-05
1952-03-30,1265,-0.000195510607726,-0.000391481342516,-0.000161285899137,-0.000194695890977,-0.000194695890977,-3.47340868712494E-05
1952-04-06,1266,-0.000195510607785,-0.000391481342539,-0.000161285899157,-0.000194695890951,-0.000194695890951,-3.4734086874145E-05
1952-04-13,1267,-0.000195510607743,-0.000391481342537,-0.000161285899166,-0.000194695890993,-0.000194695890993,-3.47340868691561E-05
1952-04-20,1268,-0.000195510607767,-0.000391481342543,-0.000161285899146,-0.000194695890955,-0.000194695890955,-3.47340868730225E-05
1952-04-27,1269,-0.00019551060776,-0.000391481342528,-0.00016128589916,-0.000194695890958,-0.000194695890958,-3.47340868721396E-05
1952-05-04,1270,-0.000195510607745,-0.000391481342493,-0.000161285899123,-0.000194695890948,-0.000194695890948,-3.47340868727128E-05
1952-05-11,1271,-0.000195510607746,-0.000391481342526,-0.000161285899152,-0.000194695890972,-0.000194695890972,-3.47340868725413E-05
1952-05-18,1272,-0.00019551060776,-0.000391481342506,-0.000161285899145,-0.000194695890941,-0.000194695890941,-3.47340868709325E-05
1952-05-25,1273,-0.000195510607732,-0.000391481342515,-0.000161285899136,-0.000194695890961,-0.000194695890961,-3.47340868734566E-05
1952-06-01,1274,-0.00019551060776,-0.000391481342487,-0.00016128589915,-0.000194695890937,-0.000194695890937,-3.47340868700428E-05
1952-06-08,1275,-0.000195510607716,-0.000391481342508,-0.000161285899124,-0.000194695890953,-0.000194695890953,-3.47340868719679E-05
1952-06-15,1276,-0.000195510607756,-0.000391481342497,-0.000161285899144,-0.000194695890946,-0.000194695890946,-3.47340868723531E-05
1952-06-22,1277,-0.000195510607735,-0.000391481342495,-0.000161285899134,-0.000194695890945,-0.000194695890945,-3.47340868715723E-05
1952-06-29,1278,-0.000195510607726,-0.000391481342489,-0.000161285899126,-0.000194695890946,-0.000194695890946,-3.4734086872573E-05
1952-07-06,1279,-0.000195510607751,-0.000391481342532,-0.000161285899155,-0.000194695890963,-0.000194695890963,-3.47340868720821E-05
1952-07-13,1280,-0.000195510607748,-0.0003914813425,-0.000161285899145,-0.000194695890967,-0.000194695890967,-3.47340868715562E-05
1952-07-20,1281,-0.000195510607757,-0.00039148134251,-0.000161285899142,-0.000194695890941,-0.000194695890941,-3.47340868722269E-05
1952-07-27,1282,-0.000195510607736,-0.000391481342497,-0.000161285899134,-0.000194695890942,-0.000194695890942,-3.47340868714657E-05
1952-08-03,1283,-0.000195510607737,-0.000391481342508,-0.000161285899135,-0.000194695890953,-0.000194695890953,-3.47340868719624E-05
1952-08-10,1284,-0.000195510607746,-0.000391481342521,-0.00016128589916,-0.00019469589098,-0.00019469589098,-3.47340868722918E-05
1952-08-17,1285,-0.00019551060779,-0.000391481342574,-0.000161285899164,-0.000194695890972,-0.000194695890972,-3.47340868722263E-05
1952-08-24,1286,-0.000195510607756,-0.000391481342514,-0.000161285899151,-0.000194695890957,-0.000194695890957,-3.47340868721011E-05
1952-08-31,1287,-0.000195510607733,-0.000391481342495,-0.00016128589913,-0.000194695890948,-0.000194695890948,-3.47340868720926E-05
1952-09-07,1288,-0.000195510607755,-0.000391481342533,-0.000161285899173,-0.00019469589099,-0.00019469589099,-3.47340868701551E-05
1952-09-14,1289,-0.000195510607797,-0.000391481342575,-0.000161285899161,-0.000194695890968,-0.000194695890968,-3.47340868725559E-05
1952-09-21,1290,-0.000195510607742,-0.000391481342493,-0.000161285899139,-0.000194695890949,-0.000194695890949,-3.47340868711291E-05
1952-09-28,1291,-0.000195510607746,-0.000391481342532,-0.000161285899153,-0.000194695890973,-0.000194695890973,-3.47340868729202E-05
1952-10-05,1292,-0.000195510607769,-0.000391481342529,-0.000161285899152,-0.000194695890956,-0.000194695890956,-3.47340868716192E-05
1952-10-12,1293,-0.000195510607749,-0.000391481342529,-0.000161285899175,-0.000194695890981,-0.000194695890981,-3.47340868713704E-05
1952-10-19,1294,-0.000195510607777,-0.000391481342557,-0.000161285899154,-0.00019469589097,-0.00019469589097,-3.47340868723406E-05
1952-10-26,1295,-0.000195510607755,-0.000391481342475,-0.00016128589913,-0.000194695890927,-0.000194695890927,-3.47340868714466E-05
1952-11-02,1296,-0.000195510607715,-0.000391481342489,-0.000161285899117,-0.000194695890942,-0.000194695890942,-3.4734086871181E-05
1952-11-09,1297,-0.00019551060774,-0.000391481342519,-0.000161285899144,-0.000194695890961,-0.000194695890961,-3.47340868726882E-05
1952-11-16,1298,-0.00019551060775,-0.000391481342454,-0.000161285899138,-0.000194695890925,-0.000194695890925,-3.47340868679453E-05
1952-11-23,1299,-0.000195510607706,-0.00039148134248,-0.000161285899114,-0.000194695890933,-0.000194695890933,-3.47340868734816E-05
1952-11-30,1300,-0.000195510607733,-0.000391481342509,-0.000161285899132,-0.000194695890962,-0.000194695890962,-3.47340868715821E-05
1952-12-07,1301,-0.000195510607746,-0.000391481342483,-0.000161285899138,-0.000194695890931,-0.000194695890931,-3.47340868705802E-05
1952-12-14,1302,-0.000195510607731,-0.000391481342505,-0.000161285899131,-0.000194695890952,-0.000194695890952,-3.47340868719826E-05
1952-12-21,1303,-0.000195510607732,-0.000391481342501,-0.000161285899137,-0.000194695890952,-0.000194695890952,-3.47340868746823E-05
1952-12-28,1304,-0.000195510607744,-0.000391481342484,-0.000161285899134,-0.000194695890939,-0.000194695890939,-3.47340868714625E-05
1953-01-04,1305,-0.000195510607732,-0.00039148134251,-0.000161285899167,-0.000194695890991,-0.000194695890991,-3.47340868691701E-05
1953-01-11,1306,-0.000195510607813,-0.000391481342582,-0.000161285899161,-0.000194695890963,-0.000194695890963,-3.4734086874279E-05
1953-01-18,1307,-0.00019551060774,-0.000391481342517,-0.000161285899138,-0.000194695890955,-0.000194695890955,-3.47340868728462E-05
1953-01-25,1308,-0.000195510607751,-0.000391481342489,-0.000161285899147,-0.000194695890937,-0.000194695890937,-3.4734086870379E-05
1953-02-01,1309,-0.000195510607713,-0.000391481342499,-0.000161285899139,-0.00019469589095,-0.00019469589095,-3.47340868711146E-05
1953-02-08,1310,-0.000195510607816,-0.000391481342618,-0.000161285899182,-0.000194695891014,-0.000194695891014,-3.4734086875547E-05
1953-02-15,1311,-0.000195510607755,-0.00039148134253,-0.000161285899156,-0.000194695890967,-0.000194695890967,-3.47340868708363E-05
1953-02-22,1312,-0.000195510607744,-0.000391481342481,-0.00016128589913,-0.000194695890939,-0.000194695890939,-3.47340868691888E-05
1953-03-01,1313,-0.000195510607737,-0.000391481342512,-0.000161285899145,-0.000194695890963,-0.000194695890963,-3.47340868720013E-05
1953-03-08,1314,-0.00019551060776,-0.000391481342495,-0.000161285899144,-0.000194695890934,-0.000194695890934,-3.47340868722396E-05
1953-03-15,1315,-0.00019551060772,-0.000391481342499,-0.000161285899124,-0.000194695890959,-0.000194695890959,-3.47340868706993E-05
1953-03-22,1316,-0.000195510607768,-0.000391481342539,-0.000161285899163,-0.000194695890973,-0.000194695890973,-3.47340868717506E-05
1953-03-29,1317,-0.000195510607786,-0.000391481342591,-0.000161285899196,-0.000194695891016,-0.000194695891016,-3.47340868717254E-05
1953-04-05,1318,-0.000195510607835,-0.000391481342607,-0.00016128589919,-0.00019469589099,-0.00019469589099,-3.47340868713214E-05
1953-04-12,1319,-0.000195510607738,-0.000391481342514,-0.000161285899147,-0.000194695890974,-0.000194695890974,-3.47340868758401E-05
1953-04-19,1320,-0.000195510607755,-0.000391481342549,-0.000161285899177,-0.000194695890991,-0.000194695890991,-3.47340868709299E-05
1953-04-26,1321,-0.000195510607785,-0.000391481342518,-0.000161285899137,-0.000194695890918,-0.000194695890918,-3.4734086873739E-05
1953-05-03,1322,-0.000195510607695,-0.000391481342478,-0.000161285899108,-0.000194695890946,-0.000194695890946,-3.47340868720582E-05
1953-05-10,1323,-0.00019551060776,-0.000391481342535,-0.000161285899161,-0.000194695890964,-0.000194695890964,-3.47340868726908E-05
1953-05-17,1324,-0.000195510607766,-0.000391481342498,-0.000161285899148,-0.000194695890944,-0.000194695890944,-3.47340868703564E-05
1953-05-24,1325,-0.000195510607731,-0.000391481342528,-0.000161285899164,-0.000194695890998,-0.000194695890998,-3.47340868731755E-05
1953-05-31,1326,-0.000195510607826,-0.000391481342625,-0.000161285899178,-0.000194695890995,-0.000194695890995,-3.47340868709669E-05
1953-06-07,1327,-0.000195510607764,-0.000391481342548,-0.000161285899183,-0.000194695890981,-0.000194695890981,-3.47340868709216E-05
1953-06-14,1328,-0.000195510607787,-0.000391481342541,-0.000161285899147,-0.000194695890957,-0.000194695890957,-3.47340868742346E-05
1953-06-21,1329,-0.000195510607721,-0.000391481342467,-0.000161285899117,-0.000194695890929,-0.000194695890929,-3.47340868724347E-05
1953-06-28,1330,-0.000195510607736,-0.000391481342497,-0.000161285899134,-0.000194695890947,-0.000194695890947,-3.47340868728358E-05
1953-07-05,1331,-0.00019551060773,-0.000391481342497,-0.000161285899129,-0.000194695890955,-0.000194695890955,-3.4734086871655E-05
1953-07-12,1332,-0.000195510607771,-0.000391481342541,-0.00016128589917,-0.000194695890964,-0.000194695890964,-3.4734086871828E-05
1953-07-19,1333,-0.000195510607747,-0.000391481342536,-0.000161285899141,-0.000194695890969,-0.000194695890969,-3.4734086872098E-05
1953-07-26,1334,-0.000195510607766,-0.000391481342442,-0.000161285899154,-0.000194695890915,-0.000194695890915,-3.47340868700705E-05
1953-08-02,1335,-0.00019551060768,-0.000391481342505,-0.0001612858991,-0.000194695890956,-0.000194695890956,-3.47340868724709E-05
1953-08-09,1336,-0.00019551060776,-0.000391481342527,-0.000161285899152,-0.000194695890973,-0.000194695890973,-3.47340868723507E-05
1953-08-16,1337,-0.00019551060777,-0.000391481342551,-0.000161285899173,-0.000194695890982,-0.000194695890982,-3.4734086871909E-05
1953-08-23,1338,-0.000195510607797,-0.000391481342589,-0.00016128589919,-0.000194695891012,-0.000194695891012,-3.47340868702858E-05
1953-08-30,1339,-0.000195510607826,-0.000391481342597,-0.00016128589918,-0.000194695890974,-0.000194695890974,-3.4734086871402E-05
